date,BMRN,isPartial
2017-01-19,10,False
2017-01-20,31,False
2017-01-21,0,False
2017-01-22,0,False
2017-01-23,50,False
2017-01-24,0,False
2017-01-25,20,False
2017-01-26,0,False
2017-01-27,0,False
2017-01-28,0,False
2017-01-29,0,False
2017-01-30,10,False
2017-01-31,10,False
2017-02-01,29,False
2017-02-02,61,False
2017-02-03,21,False
2017-02-04,0,False
2017-02-05,0,False
2017-02-06,0,False
2017-02-07,0,False
2017-02-08,0,False
2017-02-09,41,False
2017-02-10,21,False
2017-02-11,0,False
2017-02-12,11,False
2017-02-13,39,False
2017-02-14,10,False
2017-02-15,20,False
2017-02-16,30,False
2017-02-17,20,False
2017-02-18,11,False
2017-02-19,0,False
2017-02-20,0,False
2017-02-21,10,False
2017-02-22,40,False
2017-02-23,20,False
2017-02-24,41,False
2017-02-25,23,False
2017-02-26,11,False
2017-02-27,19,False
2017-02-28,10,False
2017-03-01,10,False
2017-03-02,0,False
2017-03-03,10,False
2017-03-04,11,False
2017-03-05,11,False
2017-03-06,9,False
2017-03-07,9,False
2017-03-08,20,False
2017-03-09,10,False
2017-03-10,51,False
2017-03-11,0,False
2017-03-12,0,False
2017-03-13,36,False
2017-03-14,10,False
2017-03-15,10,False
2017-03-16,30,False
2017-03-17,42,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,10,False
2017-03-21,0,False
2017-03-22,10,False
2017-03-23,20,False
2017-03-24,42,False
2017-03-25,23,False
2017-03-26,0,False
2017-03-27,0,False
2017-03-28,20,False
2017-03-29,20,False
2017-03-30,40,False
2017-03-31,21,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,30,False
2017-04-04,20,False
2017-04-05,0,False
2017-04-06,0,False
2017-04-07,0,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,50,False
2017-04-11,10,False
2017-04-12,10,False
2017-04-13,32,False
2017-04-14,0,False
2017-04-15,12,False
2017-04-16,0,False
2017-04-17,21,False
2017-04-18,0,False
2017-04-19,30,False
2017-04-20,49,False
2017-04-21,31,False
2017-04-22,0,False
2017-04-23,0,False
2017-04-24,79,False
2017-04-25,49,False
2017-04-26,39,False
2017-04-27,100,False
2017-04-28,41,False
2017-04-29,12,False
2017-04-30,12,False
2017-05-01,32,False
2017-05-02,10,False
2017-05-03,30,False
2017-05-04,10,False
2017-05-05,21,False
2017-05-06,24,False
2017-05-07,23,False
2017-05-08,30,False
2017-05-09,0,False
2017-05-10,40,False
2017-05-11,20,False
2017-05-12,11,False
2017-05-13,12,False
2017-05-14,0,False
2017-05-15,11,False
2017-05-16,21,False
2017-05-17,21,False
2017-05-18,21,False
2017-05-19,33,False
2017-05-20,25,False
2017-05-21,0,False
2017-05-22,22,False
2017-05-23,31,False
2017-05-24,11,False
2017-05-25,0,False
2017-05-26,11,False
2017-05-27,13,False
2017-05-28,0,False
2017-05-29,11,False
2017-05-30,21,False
2017-05-31,10,False
2017-06-01,54,False
2017-06-02,11,False
2017-06-03,12,False
2017-06-04,0,False
2017-06-05,11,False
2017-06-06,42,False
2017-06-07,41,False
2017-06-08,42,False
2017-06-09,0,False
2017-06-10,25,False
2017-06-11,0,False
2017-06-12,21,False
2017-06-13,21,False
2017-06-14,21,False
2017-06-15,11,False
2017-06-16,22,False
2017-06-17,0,False
2017-06-18,0,False
2017-06-19,32,False
2017-06-20,30,False
2017-06-21,0,False
2017-06-22,41,False
2017-06-23,43,False
2017-06-24,0,False
2017-06-25,0,False
2017-06-26,32,False
2017-06-27,22,False
2017-06-28,11,False
2017-06-29,22,False
2017-06-30,23,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,0,False
2017-07-04,11,False
2017-07-05,0,False
2017-07-06,0,False
2017-07-07,23,False
2017-07-08,0,False
2017-07-09,0,False
2017-07-10,42,False
2017-07-11,11,False
2017-07-12,11,False
2017-07-13,44,False
2017-07-14,33,False
2017-07-15,0,False
2017-07-16,13,False
2017-07-17,22,False
2017-07-18,54,False
2017-07-19,32,False
2017-07-20,11,False
2017-07-21,0,False
2017-07-22,0,False
2017-07-23,12,False
2017-07-24,32,False
2017-07-25,43,False
2017-07-26,11,False
2017-07-27,21,False
2017-07-28,56,False
2017-07-29,0,False
2017-07-30,0,False
2017-07-31,11,False
2017-08-01,10,False
2017-08-02,59,False
2017-08-03,31,False
2017-08-04,22,False
2017-08-05,12,False
2017-08-06,12,False
2017-08-07,20,False
2017-08-08,20,False
2017-08-09,31,False
2017-08-10,11,False
2017-08-11,11,False
2017-08-12,12,False
2017-08-13,0,False
2017-08-14,11,False
2017-08-15,0,False
2017-08-16,31,False
2017-08-17,21,False
2017-08-18,11,False
2017-08-19,0,False
2017-08-20,12,False
2017-08-21,20,False
2017-08-22,0,False
2017-08-23,21,False
2017-08-24,10,False
2017-08-25,22,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,0,False
2017-08-29,31,False
2017-08-30,41,False
2017-08-31,0,False
2017-09-01,33,False
2017-09-02,0,False
2017-09-03,0,False
2017-09-04,21,False
2017-09-05,20,False
2017-09-06,10,False
2017-09-07,31,False
2017-09-08,11,False
2017-09-09,0,False
2017-09-10,12,False
2017-09-11,10,False
2017-09-12,30,False
2017-09-13,30,False
2017-09-14,20,False
2017-09-15,10,False
2017-09-16,0,False
2017-09-17,0,False
2017-09-18,0,False
2017-09-19,20,False
2017-09-20,30,False
2017-09-21,10,False
2017-09-22,21,False
2017-09-23,12,False
2017-09-24,12,False
2017-09-25,10,False
2017-09-26,40,False
2017-09-27,10,False
2017-09-28,10,False
2017-09-29,11,False
2017-09-30,0,False
2017-10-01,0,False
2017-10-02,10,False
2017-10-03,20,False
2017-10-04,0,False
2017-10-05,10,False
2017-10-06,31,False
